Code,Division,Code,District,Code,Upazila/City Corporation,Code,Union / Municipality / City Corporation Ward
55,Rangpur,52,LALMONIRHAT,55,LALMONIRHAT SADAR,678,RAJPUR
20,Chittagong,22,COXS BAZAR,49,MAHESHKHALI,210,DHALGHATA
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,021,WARD NO. 21
40,Khulna,55,MAGURA,57,MAGURA SADAR,50,MAGURA POURASABHA
40,Khulna,57,MEHERPUR,60,MUJIBNAGAR,507,MAHAJANPUR
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,618,PAIKKANDI
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,022,WARD NO. 22
40,Khulna,44,JHENAIDAH,42,KOTCHANDPUR,707,SABDALPUR
60,Sylhet,91,SYLHET,31,DAKKHIN SURMA,711,SILAM
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,054,WARD NO. 54
50,Rajshahi,69,NATORE,55,NALDANGA,508,MADHNAGAR
20,Chittagong,13,CHANDPUR,47,HAIMCHAR,310,GAZIPUR
40,Khulna,65,NARAIL,76,NARAIL SADAR,445,KALORA
20,Chittagong,13,CHANDPUR,49,HAJIGANJ,681,RAJARGAON UTTAR
40,Khulna,41,JESSORE,38,KESHABPUR,728,SUFALAKATI
10,Barisal,04,BARGUNA,85,PATHARGHATA,449,KALAMEGHA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,002,WARD NO. 02
20,Chittagong,46,KHAGRACHHARI,70,MATIRANGA,741,TABALCHHARI
20,Chittagong,46,KHAGRACHHARI,77,PANCHHARI,607,PANCHHARI
30,Dhaka,26,DHAKA,72,SAVAR,213,DHAMSONA
30,Dhaka,93,TANGAIL,57,MADHUPUR,118,ARANKHOLA
30,Dhaka,26,DHAKA,14,DHAMRAI,681,ROAIL
10,Barisal,06,BARISAL,62,MEHENDIGANJ,716,SREEPUR
30,Dhaka,35,GOPALGANJ,58,MUKSUDPUR,312,GOBINDAPUR
55,Rangpur,77,PANCHAGARH,04,ATOWARI,143,BALARAMPUR
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,025,WARD NO. 25
55,Rangpur,27,DINAJPUR,64,DINAJPUR SADAR,726,SHEIKHPURA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,001,WARD NO. 01 (24) (PART)
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,447,KIRTIPUR
45,Mymensingh,39,JAMALPUR,36,JAMALPUR SADAR,443,KENDUA
50,Rajshahi,76,PABNA,19,BHANGURA,109,ASHTAMANISHA
55,Rangpur,27,DINAJPUR,12,BIRGANJ,609,PALASHBARI
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,069,WARD NO. 69
40,Khulna,87,SATKHIRA,90,TALA,546,NAGARGHATA
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,177,CHANDNIGHAT
60,Sylhet,91,SYLHET,08,BALAGANJ,142,BALAGANJ
30,Dhaka,29,FARIDPUR,10,BHANGA,345,HAMIRDI
40,Khulna,47,KHULNA,30,DUMURIA,732,SHOVNA
55,Rangpur,32,GAIBANDHA,88,SAGHATA,444,KACHUA
60,Sylhet,90,SUNAMGANJ,23,CHHATAK,380,ISLAMPUR
20,Chittagong,30,FENI,94,SONAGAZI,545,NABABPUR
50,Rajshahi,10,BOGRA,06,ADAMDIGHI,176,CHANPAPUR
60,Sylhet,36,HABIGANJ,71,MADHABPUR,547,NOAPARA
30,Dhaka,26,DHAKA,14,DHAMRAI,733,SUAPUR
45,Mymensingh,39,JAMALPUR,58,MADARGANJ,109,ADARBHITA
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,702,RAYPUR
45,Mymensingh,89,SHERPUR,88,SHERPUR SADAR,616,PAKURIA
30,Dhaka,86,SHARIATPUR,25,DAMUDYA,375,ISLAMPUR
10,Barisal,78,PATUAKHALI,52,DASHMINA,152,BANSHBARIA
20,Chittagong,75,NOAKHALI,87,NOAKHALI SADAR,118,AOJBALIA
45,Mymensingh,72,NETRAKONA,56,MADAN,175,CHANGAON
30,Dhaka,56,MANIKGANJ,70,SATURIA,219,DHANKORA
40,Khulna,44,JHENAIDAH,19,JHENAIDAH SADAR,726,SAGANNA
50,Rajshahi,70,CHAPAINABABGANJ,37,GOMASTAPUR,143,BANGABARI
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,407,JHALUKA
60,Sylhet,58,MOULVIBAZAR,65,KULAURA,680,RAUTGAON
20,Chittagong,19,COMILLA,81,MURADNAGAR,414,JATRAPUR
10,Barisal,06,BARISAL,32,GAURNADI,177,CHANDSI
20,Chittagong,75,NOAKHALI,47,KABIRHAT,66,KABIRHAT POURASABHA
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,464,KRISHNANAGAR
50,Rajshahi,88,SIRAJGANJ,50,KAZIPUR,309,GANDHAIL
50,Rajshahi,69,NATORE,91,SINGRA,378,ITALY
45,Mymensingh,61,MYMENSINGH,72,NANDAIL,77,NANDAIL POURASABHA
55,Rangpur,32,GAIBANDHA,30,GOBINDAGANJ,715,SAPMARA
40,Khulna,41,JESSORE,04,ABHAYNAGAR,606,PAYRA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,053,WARD NO. 53 (89)
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,051,WARD NO. 51
45,Mymensingh,61,MYMENSINGH,81,FULPUR,83,FULPUR POURASABHA
50,Rajshahi,10,BOGRA,33,DUPCHACHIA,209,DUPCHACHIA
45,Mymensingh,39,JAMALPUR,85,SARISHABARI,83,SARISHABARI  POURASABHA
30,Dhaka,82,RAJBARI,07,BALIAKANDI,375,ISLAMPUR
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,026,WARD NO. 26 (39)
40,Khulna,41,JESSORE,90,SHARSHA,160,BENAPOLE (PART)
20,Chittagong,75,NOAKHALI,83,SONAIMURI,179,CHASHIRHAT
45,Mymensingh,39,JAMALPUR,85,SARISHABARI,109,AONA
55,Rangpur,27,DINAJPUR,21,BOCHAGANJ,109,ATGAON
20,Chittagong,15,CHITTAGONG,53,MIRSARAI,411,JORARGANJ
50,Rajshahi,64,NAOGAON,03,ATRAI,143,BHONPARA
10,Barisal,79,PIROJPUR,14,BHANDARIA,10,BHANDARIA POURASABHA
20,Chittagong,19,COMILLA,81,MURADNAGAR,118,ANDIKOT
20,Chittagong,19,COMILLA,75,MEGHNA,186,CHANDANPUR
20,Chittagong,15,CHITTAGONG,82,SATKANIA,246,EOCHIA
20,Chittagong,46,KHAGRACHHARI,80,RAMGARH,671,RAMGAR
40,Khulna,50,KUSHTIA,94,MIRPUR,714,SADARPUR
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,453,KHERUAJANI
40,Khulna,87,SATKHIRA,43,KALAROA,418,JOYNAGAR
55,Rangpur,85,RANGPUR,76,PIRGANJ,187,CHATRA
10,Barisal,09,BHOLA,18,BHOLA SADAR,447,KACHIA
20,Chittagong,12,BRAHMANBARIA,13,BRAHMANBARIA SADAR,210,DAKKHIN NATAI
30,Dhaka,48,KISHOREGANJ,06,BAJITPUR,218,DILALPUR
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,176,CHHILARCHAR
50,Rajshahi,10,BOGRA,88,SHERPUR,442,KHAMARKANDI
10,Barisal,42,JHALOKATI,73,NALCHHITY,720,SUBIDPUR
40,Khulna,47,KHULNA,94,TEROKHADA,109,AJUGARA
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,546,NARINA
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,002,WARD NO. 02
50,Rajshahi,76,PABNA,05,ATGHARIA,509,MAJPARA
50,Rajshahi,76,PABNA,83,SUJANAGAR,143,BHAYNA
30,Dhaka,33,GAZIPUR,30,GAZIPUR SADAR,151,BHAWALGAR
30,Dhaka,48,KISHOREGANJ,92,TARAIL,208,DAMIHA
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,310,GOLMUNDA
50,Rajshahi,64,NAOGAON,50,MAHADEBPUR,710,SAFAPUR
55,Rangpur,77,PANCHAGARH,73,PANCHAGARH SADAR,310,GARINABARI
10,Barisal,04,BARGUNA,47,BETAGI,343,HOSNABAD
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,038,WARD NO. 38
30,Dhaka,48,KISHOREGANJ,02,AUSTAGRAM,109,ADAMPUR
30,Dhaka,56,MANIKGANJ,82,SINGAIR,746,TALEBPUR
40,Khulna,44,JHENAIDAH,80,SHAILKUPA,522,MIRZAPUR
50,Rajshahi,10,BOGRA,95,SONATALA,87,SONATALA POURASABHA
30,Dhaka,82,RAJBARI,47,KALUKHALI,675,RATANDIA
20,Chittagong,75,NOAKHALI,07,BEGUMGANJ,212,DURGAPUR
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,152,BAROGHARIA
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,355,HAPANIA
40,Khulna,18,CHUADANGA,31,DAMURHUDA,341,HAULI
55,Rangpur,73,NILPHAMARI,45,KISHOREGANJ,443,KISHOREGANJ
55,Rangpur,85,RANGPUR,73,PIRGACHHA,744,TAMBULPUR
60,Sylhet,90,SUNAMGANJ,23,CHHATAK,176,CHAR MAHALLA
10,Barisal,04,BARGUNA,90,TALTALI,142,BARABAGI
20,Chittagong,19,COMILLA,81,MURADNAGAR,109,AKUBPUR
20,Chittagong,15,CHITTAGONG,33,FATIKCHHARI,483,LELANG
40,Khulna,41,JESSORE,38,KESHABPUR,746,TRIMOHINI
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,482,LAUR FATEHPUR
45,Mymensingh,72,NETRAKONA,04,ATPARA,209,DUAZ
55,Rangpur,49,KURIGRAM,18,PHULBARI,142,BARABHITA
60,Sylhet,58,MOULVIBAZAR,83,SREEMANGAL,709,SATGAON
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,211,DOUHAKHALA
60,Sylhet,91,SYLHET,27,COMPANIGANJ,740,TELIKHAL
10,Barisal,04,BARGUNA,85,PATHARGHATA,175,CHAR DUANI
50,Rajshahi,81,RAJSHAHI,12,BAGMARA,550,NARDASH
30,Dhaka,29,FARIDPUR,62,NAGARKANDA,744,TALMA
20,Chittagong,30,FENI,51,PARASHURAM,65,PARASHURAM POURASABHA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,041,WARD NO. 41
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,025,WARD NO. 25
30,Dhaka,86,SHARIATPUR,14,BHEDARGANJ,109,ARSHINAGAR
20,Chittagong,15,CHITTAGONG,47,LOHAGARA,109,ADHUNAGAR
30,Dhaka,33,GAZIPUR,32,KALIAKAIR,211,DHALJORA
30,Dhaka,86,SHARIATPUR,65,NARIA,549,NAOPARA
20,Chittagong,15,CHITTAGONG,82,SATKANIA,515,MADARSHA
45,Mymensingh,72,NETRAKONA,47,KENDUA,547,NAOPARA
60,Sylhet,58,MOULVIBAZAR,65,KULAURA,411,JOYCHANDI
60,Sylhet,91,SYLHET,27,COMPANIGANJ,392,ISLAMPUR PURBA
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,445,KALIKAPUR
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,054,WARD NO. 54
10,Barisal,78,PATUAKHALI,97,RANGABALI,185,CHAR MONTAJ
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,169,BIRGAON
55,Rangpur,73,NILPHAMARI,45,KISHOREGANJ,544,NITAI
30,Dhaka,93,TANGAIL,25,DHANBARI,151,BANIAJAN
40,Khulna,01,BAGERHAT,73,RAMPAL,510,MALLIKERBER
30,Dhaka,48,KISHOREGANJ,33,ITNA,211,DHANPUR
20,Chittagong,12,BRAHMANBARIA,13,BRAHMANBARIA SADAR,151,BUDHAL
50,Rajshahi,81,RAJSHAHI,34,GODAGARI,142,BASUDEBPUR
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,043,WARD NO. 43 (79)
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,612,PATABHOG
40,Khulna,57,MEHERPUR,47,GANGNI,142,BAMANDI
50,Rajshahi,81,RAJSHAHI,25,CHARGHAT,540,NIMPARA
20,Chittagong,13,CHANDPUR,47,HAIMCHAR,344,HAIMCHAR
50,Rajshahi,64,NAOGAON,79,PORSHA,175,CHHAOR
50,Rajshahi,88,SIRAJGANJ,50,KAZIPUR,519,MANSURNAGAR
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,457,KHORAGACHH
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,010,WARD NO. 10
30,Dhaka,48,KISHOREGANJ,33,ITNA,245,ELANGJURI
30,Dhaka,93,TANGAIL,85,SAKHIPUR,142,BAHERATAIL
50,Rajshahi,88,SIRAJGANJ,61,RAYGANJ,544,NALKA
50,Rajshahi,10,BOGRA,67,NANDIGRAM,541,NANDIGRAM
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,032,WARD NO. 32 (68) (PART)
20,Chittagong,13,CHANDPUR,95,SHAHRASTI,744,TAMTA DAKKHIN
20,Chittagong,15,CHITTAGONG,82,SATKANIA,625,PURANGAR
20,Chittagong,22,COXS BAZAR,66,RAMU,445,KACHCHHAPIA
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,462,KHUKNI
20,Chittagong,15,CHITTAGONG,53,MIRSARAI,342,HAITKANDI
55,Rangpur,94,THAKURGAON,82,PIRGANJ,343,HAJIPUR
30,Dhaka,82,RAJBARI,47,KALUKHALI,507,MADAPUR
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,019,WARD NO. 19
60,Sylhet,36,HABIGANJ,68,LAKHAI,518,MURIAUK
55,Rangpur,77,PANCHAGARH,34,DEBIGANJ,175,CHENGTI HAZRADANGA
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,712,SHIMULBARI
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,50,MADARIPUR POURASABHA
30,Dhaka,93,TANGAIL,23,DELDUAR,218,DEULI
55,Rangpur,85,RANGPUR,75,RANGPUR CITY CORPORATION,026,WARD NO. 26
20,Chittagong,51,LAKSHMIPUR,65,RAMGANJ,547,NOAGAON
45,Mymensingh,72,NETRAKONA,47,KENDUA,311,GANDA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,024,WARD NO. 24
40,Khulna,01,BAGERHAT,60,MORELGANJ,549,NISHANBARIA
20,Chittagong,15,CHITTAGONG,70,RANGUNIA,210,DAKKHIN RAJANAGAR
30,Dhaka,68,NARSINGDI,64,RAIPURA,549,MUSAPUR
20,Chittagong,19,COMILLA,87,NANGALKOT,143,BAKSAGANJ
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,151,BOGLA BAZAR
40,Khulna,44,JHENAIDAH,33,KALIGANJ,142,BAROBAZAR
40,Khulna,87,SATKHIRA,04,ASHASHUNI,453,KHAJRA
55,Rangpur,27,DINAJPUR,17,BIROL,280,FARAKKABAD
30,Dhaka,35,GOPALGANJ,58,MUKSUDPUR,169,BHABRASUR
60,Sylhet,91,SYLHET,38,GOLAPGANJ,312,GOLAPGANJ
20,Chittagong,19,COMILLA,27,CHANDINA,151,BARKAIT
40,Khulna,47,KHULNA,94,TEROKHADA,741,TEROKHADA
50,Rajshahi,10,BOGRA,94,SHIBGANJ,528,MOKAMTALA
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,345,HANSARA
30,Dhaka,35,GOPALGANJ,43,KASHIANI,689,RATAIL
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,413,JALALABAD
40,Khulna,57,MEHERPUR,47,GANGNI,744,TENTULBARIA
50,Rajshahi,70,CHAPAINABABGANJ,37,GOMASTAPUR,311,GOMASTAPUR
55,Rangpur,73,NILPHAMARI,64,NILPHAMARI SADAR,50,NILPHAMARI POURASABHA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,032,WARD NO. 32 (45)
20,Chittagong,19,COMILLA,40,DEBIDWAR,679,RAJAMEHAR
50,Rajshahi,64,NAOGAON,69,NIAMATPUR,142,BAHADURPUR
55,Rangpur,94,THAKURGAON,86,RANISHANKAIL,552,NEKMARAD
20,Chittagong,19,COMILLA,36,DAUDKANDI,616,PADUA
20,Chittagong,19,COMILLA,75,MEGHNA,511,MANIKARCHAR
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,728,SATPAR
10,Barisal,06,BARISAL,03,BABUGANJ,675,RAHMATPUR
20,Chittagong,19,COMILLA,09,BARURA,127,AGANAGAR
20,Chittagong,75,NOAKHALI,36,HATIYA,720,SUKHCHAR
40,Khulna,65,NARAIL,52,LOHAGARA,451,KOTAKOL
30,Dhaka,82,RAJBARI,73,PANGSHA,33,PANGSHA POURASABHA
45,Mymensingh,61,MYMENSINGH,81,FULPUR,676,RAHIMGANJ
10,Barisal,09,BHOLA,65,MONPURA,341,HAJIRHAT
40,Khulna,87,SATKHIRA,47,KALIGANJ,142,BHARASIMLA
40,Khulna,47,KHULNA,75,RUPSA,540,NAIHATI
60,Sylhet,91,SYLHET,94,ZAKIGANJ,151,BARATHAKURI
45,Mymensingh,61,MYMENSINGH,52,MYMENSINGH SADAR,189,CHAR NILAKKHIA
20,Chittagong,03,BANDARBAN,14,BANDARBAN SADAR,142,BANDARBAN
20,Chittagong,75,NOAKHALI,87,NOAKHALI SADAR,556,NOAKHALI
55,Rangpur,52,LALMONIRHAT,02,ADITMARI,609,PALASHI
45,Mymensingh,39,JAMALPUR,07,BAKSHIGANJ,211,DHANUA
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,011,WARD NO. 11
55,Rangpur,73,NILPHAMARI,15,DOMAR,25,DOMAR POURASABHA
60,Sylhet,90,SUNAMGANJ,86,SHALLA,109,ATGAON
10,Barisal,78,PATUAKHALI,38,BAUPHAL,472,KANAKDIA
50,Rajshahi,88,SIRAJGANJ,89,TARASH,742,TALAM
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,621,PURBA NAODOBA
10,Barisal,79,PIROJPUR,14,BHANDARIA,151,BHITABARIA
10,Barisal,79,PIROJPUR,14,BHANDARIA,742,TELIKHALI
20,Chittagong,51,LAKSHMIPUR,73,RAMGATI,142,BARAKHERI
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,036,WARD NO. 36 (55)
45,Mymensingh,61,MYMENSINGH,94,TRISHAL,679,RAMPUR
30,Dhaka,67,NARAYANGANJ,06,BANDAR,441,KALAGACHHIA
30,Dhaka,93,TANGAIL,57,MADHUPUR,445,KURAGACHHA
20,Chittagong,03,BANDARBAN,51,LAMA,109,AZIZNAGAR
40,Khulna,44,JHENAIDAH,14,HARINAKUNDU,743,TAHERHUDA
20,Chittagong,12,BRAHMANBARIA,07,BIJOYNAGAR,186,CHANDURA
60,Sylhet,91,SYLHET,94,ZAKIGANJ,75,ZAKIGANJ POURASABHA
45,Mymensingh,72,NETRAKONA,56,MADAN,309,GOBINDASREE
40,Khulna,44,JHENAIDAH,33,KALIGANJ,685,ROYGRAM
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,033,WARD NO. 33 (46) (PART)
40,Khulna,18,CHUADANGA,07,ALAMDANGA,179,CHITLA
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,219,DOWARABAZAR
20,Chittagong,84,RANGAMATI,21,BARKAL,707,SUBALONG
20,Chittagong,84,RANGAMATI,87,RANGAMATI SADAR,151,BANDUKBHANGA
45,Mymensingh,89,SHERPUR,67,NAKLA,777,URPHA
30,Dhaka,56,MANIKGANJ,22,GHIOR,709,SINGJURI
20,Chittagong,19,COMILLA,36,DAUDKANDI,245,ELIATGANJ DAKKHIN
55,Rangpur,32,GAIBANDHA,67,PALASHBARI,519,MANOHARPUR
20,Chittagong,13,CHANDPUR,58,KACHUA,712,SACHAR
55,Rangpur,27,DINAJPUR,77,PARBATIPUR,142,BELAICHANDI
10,Barisal,06,BARISAL,69,MULADI,509,MULADI
20,Chittagong,51,LAKSHMIPUR,65,RAMGANJ,160,BHOLAKOT
30,Dhaka,56,MANIKGANJ,82,SINGAIR,429,JOYMANTAP
30,Dhaka,67,NARAYANGANJ,06,BANDAR,517,MUSAPUR
50,Rajshahi,70,CHAPAINABABGANJ,88,SHIBGANJ,783,UJIRPUR
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,017,WARD NO. 17
10,Barisal,78,PATUAKHALI,66,KALAPARA,747,TIAKHALI
10,Barisal,79,PIROJPUR,76,NAZIRPUR,727,SREERAMKATI
55,Rangpur,49,KURIGRAM,06,BHURUNGAMARI,745,TILAI
55,Rangpur,27,DINAJPUR,21,BOCHAGANJ,675,RANAGAON
60,Sylhet,91,SYLHET,38,GOLAPGANJ,278,FULBARI
10,Barisal,06,BARISAL,10,BANARIPARA,178,CHAKHAR
55,Rangpur,49,KURIGRAM,94,ULIPUR,713,SAHEBER ALGA
55,Rangpur,73,NILPHAMARI,64,NILPHAMARI SADAR,444,KACHUKATA
20,Chittagong,46,KHAGRACHHARI,70,MATIRANGA,509,MATIRANGA
60,Sylhet,90,SUNAMGANJ,47,JAGANNATHPUR,508,MIRPUR
45,Mymensingh,72,NETRAKONA,40,KALMAKANDA,458,KHARNAI
55,Rangpur,49,KURIGRAM,61,NAGESHWARI,142,BALLABHERKHAS
40,Khulna,87,SATKHIRA,90,TALA,746,TALA
50,Rajshahi,10,BOGRA,40,GABTALI,310,GABTALI
50,Rajshahi,81,RAJSHAHI,53,MOHANPUR,675,RAYGHATI
20,Chittagong,15,CHITTAGONG,78,SANDWIP,118,AZIMPUR
55,Rangpur,49,KURIGRAM,77,RAJARHAT,675,RAJARHAT
30,Dhaka,93,TANGAIL,57,MADHUPUR,145,BERIBAID
40,Khulna,87,SATKHIRA,82,SATKHIRA SADAR,180,BRAHMARAJPUR
50,Rajshahi,10,BOGRA,81,SARIAKANDI,345,HAT SHERPUR
30,Dhaka,59,MUNSHIGANJ,24,GAZARIA,310,GAZARIA
20,Chittagong,75,NOAKHALI,36,HATIYA,411,JAHAJMARA
55,Rangpur,85,RANGPUR,03,BADARGANJ,687,RAMNATHPUR
55,Rangpur,32,GAIBANDHA,91,SUNDARGANJ,731,SONARAY
60,Sylhet,36,HABIGANJ,26,CHUNARUGHAT,778,UBAHATA
50,Rajshahi,10,BOGRA,20,BOGRA SADAR,20,BOGRA POURASABHA
60,Sylhet,91,SYLHET,38,GOLAPGANJ,712,SHARIFGANJ
60,Sylhet,91,SYLHET,62,SYLHET SADAR,743,TUKER BAZAR
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,83,ZAJIRA POURASABHA
30,Dhaka,29,FARIDPUR,62,NAGARKANDA,609,PHULSUTI
40,Khulna,18,CHUADANGA,23,CHUADANGA SADAR,745,TITUDAHA
60,Sylhet,91,SYLHET,35,FENCHUGANJ,772,UTTAR FENCHUGANJ
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,747,TILAKPUR
10,Barisal,79,PIROJPUR,14,BHANDARIA,310,GOURIPUR
50,Rajshahi,38,JOYPURHAT,47,JOYPURHAT SADAR,143,BAMBU
30,Dhaka,54,MADARIPUR,54,MADARIPUR SADAR,454,KENDUA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,017,WARD NO. 17 (PART)
60,Sylhet,58,MOULVIBAZAR,14,BARALEKHA,142,BARALEKHA
45,Mymensingh,72,NETRAKONA,74,NETRAKONA SADAR,451,KALIARA GABRAGANTI
50,Rajshahi,10,BOGRA,54,KAHALOO,545,NARAHATTA
30,Dhaka,59,MUNSHIGANJ,94,TONGIBARI,614,PANCHGAON
30,Dhaka,48,KISHOREGANJ,27,HOSSAINPUR,716,SIDLA
40,Khulna,50,KUSHTIA,15,BHERAMARA,410,JUNIADAHA
30,Dhaka,29,FARIDPUR,56,MADHUKHALI,547,NAOPARA
60,Sylhet,91,SYLHET,27,COMPANIGANJ,374,ICHHAKALAS
30,Dhaka,35,GOPALGANJ,58,MUKSUDPUR,321,GOHALA
40,Khulna,18,CHUADANGA,55,JIBANNAGAR,709,SIMANTA
50,Rajshahi,76,PABNA,05,ATGHARIA,209,DEBOTTAR
55,Rangpur,49,KURIGRAM,94,ULIPUR,142,BAJRA
20,Chittagong,15,CHITTAGONG,61,PATIYA,461,KELISHAHAR
55,Rangpur,94,THAKURGAON,51,HARIPUR,311,GEDURA
10,Barisal,79,PIROJPUR,87,NESARABAD (SWARUPKATHI),109,ATGHAR KURIANA
40,Khulna,41,JESSORE,61,MANIRAMPUR,176,CHALUAHATI
50,Rajshahi,76,PABNA,55,PABNA SADAR,220,DOGACHHI
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,020,WARD NO. 20
30,Dhaka,82,RAJBARI,07,BALIAKANDI,418,JANGAL
40,Khulna,41,JESSORE,61,MANIRAMPUR,66,MANIRAMPUR POURASABHA
60,Sylhet,58,MOULVIBAZAR,80,RAJNAGAR,507,MANSURNAGAR
30,Dhaka,33,GAZIPUR,30,GAZIPUR SADAR,608,PIRUJALI
60,Sylhet,91,SYLHET,38,GOLAPGANJ,211,DHAKA DAKKHIN
20,Chittagong,19,COMILLA,18,BURICHANG,509,MAYNAMATI
20,Chittagong,13,CHANDPUR,79,MATLAB UTTAR,613,PASHCHIM FATEPUR
55,Rangpur,52,LALMONIRHAT,02,ADITMARI,509,MAHISHKHOCHA
55,Rangpur,49,KURIGRAM,52,KURIGRAM SADAR,611,PANCHGACHHI
55,Rangpur,32,GAIBANDHA,67,PALASHBARI,342,HARINATHPUR
10,Barisal,06,BARISAL,51,BARISAL SADAR (KOTWALI),745,TUNGIBARIA
55,Rangpur,27,DINAJPUR,21,BOCHAGANJ,542,NAFANAGAR
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,043,WARD NO. 43
55,Rangpur,77,PANCHAGARH,25,BODA,511,MAREYA BAMANHAT
60,Sylhet,36,HABIGANJ,05,BAHUBAL,151,BHADESHWAR
20,Chittagong,19,COMILLA,33,COMILLA SADAR DAKKHIN,641,PURBA JORKANAN
40,Khulna,18,CHUADANGA,23,CHUADANGA SADAR,309,GARAITUPI
55,Rangpur,73,NILPHAMARI,45,KISHOREGANJ,310,GARAGRAM
30,Dhaka,56,MANIKGANJ,22,GHIOR,542,NALI
50,Rajshahi,64,NAOGAON,06,BADALGACHHI,109,ADHAIPUR
10,Barisal,78,PATUAKHALI,52,DASHMINA,109,ALIPUR
45,Mymensingh,61,MYMENSINGH,22,GAFARGAON,545,NIGUARI
50,Rajshahi,64,NAOGAON,69,NIAMATPUR,609,PARAIL
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,011,WARD NO. 11
60,Sylhet,90,SUNAMGANJ,23,CHHATAK,221,DOLAR BAZAR
30,Dhaka,67,NARAYANGANJ,04,SONARGAON,408,JAMPUR
40,Khulna,01,BAGERHAT,38,KACHUA,510,MAGHIA
45,Mymensingh,61,MYMENSINGH,94,TRISHAL,152,BALIPARA
30,Dhaka,93,TANGAIL,85,SAKHIPUR,411,JADABPUR
40,Khulna,47,KHULNA,64,PAIKGACHHA,444,KAPILMUNI
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,548,NAZIRABAD
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,011,WARD NO. 11
45,Mymensingh,61,MYMENSINGH,22,GAFARGAON,142,BARABARIA
